Build,Test,TES_COM_CountDeclFunction,TES_COM_CountLine,TES_COM_CountLineBlank,TES_COM_CountLineCode,TES_COM_CountLineCodeDecl,TES_COM_CountLineCodeExe,TES_COM_CountLineComment,TES_COM_CountStmt,TES_COM_CountStmtDecl,TES_COM_CountStmtExe,TES_COM_RatioCommentToCode,TES_COM_MaxCyclomatic,TES_COM_MaxCyclomaticModified,TES_COM_MaxCyclomaticStrict,TES_COM_MaxEssential,TES_COM_MaxNesting,TES_COM_SumCyclomatic,TES_COM_SumCyclomaticModified,TES_COM_SumCyclomaticStrict,TES_COM_SumEssential,TES_COM_CountDeclClass,TES_COM_CountDeclClassMethod,TES_COM_CountDeclClassVariable,TES_COM_CountDeclExecutableUnit,TES_COM_CountDeclInstanceMethod,TES_COM_CountDeclInstanceVariable,TES_COM_CountDeclMethod,TES_COM_CountDeclMethodDefault,TES_COM_CountDeclMethodPrivate,TES_COM_CountDeclMethodProtected,TES_COM_CountDeclMethodPublic,TES_PRO_CommitCount,TES_PRO_DistinctDevCount,TES_PRO_OwnersContribution,TES_PRO_MinorContributorCount,TES_PRO_OwnersExperience,TES_PRO_AllCommitersExperience,TES_CHN_LinesAdded,TES_CHN_LinesDeleted,TES_CHN_AddedChangeScattering,TES_CHN_DeletedChangeScattering,TES_CHN_DMMSize,TES_CHN_DMMComplexity,TES_CHN_DMMInterfacing,Verdict,Duration,REC_Age,REC_LastFailureAge,REC_LastTransitionAge,REC_RecentAvgExeTime,REC_RecentMaxExeTime,REC_RecentFailRate,REC_RecentAssertRate,REC_RecentExcRate,REC_RecentTransitionRate,REC_TotalAvgExeTime,REC_TotalMaxExeTime,REC_TotalFailRate,REC_TotalAssertRate,REC_TotalExcRate,REC_TotalTransitionRate,REC_LastVerdict,REC_LastExeTime,REC_MaxTestFileFailRate,REC_MaxTestFileTransitionRate,COV_ChnScoreSum,COV_ImpScoreSum,COV_ChnCount,COV_ImpCount,COD_COV_COM_C_CountDeclFunction,COD_COV_COM_C_CountLine,COD_COV_COM_C_CountLineBlank,COD_COV_COM_C_CountLineCode,COD_COV_COM_C_CountLineCodeDecl,COD_COV_COM_C_CountLineCodeExe,COD_COV_COM_C_CountLineComment,COD_COV_COM_C_CountStmt,COD_COV_COM_C_CountStmtDecl,COD_COV_COM_C_CountStmtExe,COD_COV_COM_C_RatioCommentToCode,COD_COV_COM_C_MaxCyclomatic,COD_COV_COM_C_MaxCyclomaticModified,COD_COV_COM_C_MaxCyclomaticStrict,COD_COV_COM_C_MaxEssential,COD_COV_COM_C_MaxNesting,COD_COV_COM_C_SumCyclomatic,COD_COV_COM_C_SumCyclomaticModified,COD_COV_COM_C_SumCyclomaticStrict,COD_COV_COM_C_SumEssential,COD_COV_COM_C_CountDeclClass,COD_COV_COM_C_CountDeclClassMethod,COD_COV_COM_C_CountDeclClassVariable,COD_COV_COM_C_CountDeclExecutableUnit,COD_COV_COM_C_CountDeclInstanceMethod,COD_COV_COM_C_CountDeclInstanceVariable,COD_COV_COM_C_CountDeclMethod,COD_COV_COM_C_CountDeclMethodDefault,COD_COV_COM_C_CountDeclMethodPrivate,COD_COV_COM_C_CountDeclMethodProtected,COD_COV_COM_C_CountDeclMethodPublic,COD_COV_PRO_C_CommitCount,COD_COV_PRO_C_DistinctDevCount,COD_COV_PRO_C_OwnersContribution,COD_COV_PRO_C_MinorContributorCount,COD_COV_PRO_C_OwnersExperience,COD_COV_PRO_C_AllCommitersExperience,COD_COV_CHN_C_LinesAdded,COD_COV_CHN_C_LinesDeleted,COD_COV_CHN_C_AddedChangeScattering,COD_COV_CHN_C_DeletedChangeScattering,COD_COV_CHN_C_DMMSize,COD_COV_CHN_C_DMMComplexity,COD_COV_CHN_C_DMMInterfacing,COD_COV_COM_IMP_CountDeclFunction,COD_COV_COM_IMP_CountLine,COD_COV_COM_IMP_CountLineBlank,COD_COV_COM_IMP_CountLineCode,COD_COV_COM_IMP_CountLineCodeDecl,COD_COV_COM_IMP_CountLineCodeExe,COD_COV_COM_IMP_CountLineComment,COD_COV_COM_IMP_CountStmt,COD_COV_COM_IMP_CountStmtDecl,COD_COV_COM_IMP_CountStmtExe,COD_COV_COM_IMP_RatioCommentToCode,COD_COV_COM_IMP_MaxCyclomatic,COD_COV_COM_IMP_MaxCyclomaticModified,COD_COV_COM_IMP_MaxCyclomaticStrict,COD_COV_COM_IMP_MaxEssential,COD_COV_COM_IMP_MaxNesting,COD_COV_COM_IMP_SumCyclomatic,COD_COV_COM_IMP_SumCyclomaticModified,COD_COV_COM_IMP_SumCyclomaticStrict,COD_COV_COM_IMP_SumEssential,COD_COV_COM_IMP_CountDeclClass,COD_COV_COM_IMP_CountDeclClassMethod,COD_COV_COM_IMP_CountDeclClassVariable,COD_COV_COM_IMP_CountDeclExecutableUnit,COD_COV_COM_IMP_CountDeclInstanceMethod,COD_COV_COM_IMP_CountDeclInstanceVariable,COD_COV_COM_IMP_CountDeclMethod,COD_COV_COM_IMP_CountDeclMethodDefault,COD_COV_COM_IMP_CountDeclMethodPrivate,COD_COV_COM_IMP_CountDeclMethodProtected,COD_COV_COM_IMP_CountDeclMethodPublic,COD_COV_PRO_IMP_CommitCount,COD_COV_PRO_IMP_DistinctDevCount,COD_COV_PRO_IMP_OwnersContribution,COD_COV_PRO_IMP_MinorContributorCount,COD_COV_PRO_IMP_OwnersExperience,COD_COV_PRO_IMP_AllCommitersExperience,DET_COV_C_Faults,DET_COV_IMP_Faults
704862536,13279,5,116,25,65,49,40,26,42,32,10,0.4,1,1,1,1,0,5,5,5,5,1,0,0,5,5,0,5,0,0,0,5,1,1,100.0,0,11.264019927134578,11.264019927134576,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,183,53,-1,-1,165.66666666666666,198,0.0,0.0,0.0,0.0,162.83018867924528,258,0.0,0.0,0.0,0.0,0,113,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,11908,2,102,19,61,30,38,22,56,29,27,0.36,2,2,2,2,0,2,2,2,2,1,0,1,1,1,3,1,0,0,0,1,8,4,66.07142857142857,0,0.17067533841074284,0.277277987272575,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1,4690,137,0,3,5660.333333333333,7311,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,6666.075630252101,8196,0.12605042016806722,0.0,0.12605042016806722,0.09243697478991597,1,4331,0.3333333333333333,0.09090909090909091,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,11955,2,123,20,80,40,52,23,76,39,37,0.29,2,2,2,2,0,2,2,2,2,1,0,1,1,1,5,1,0,0,0,1,6,3,63.934426229508205,0,0.17067533841074284,0.22771518034354934,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1,4523,137,0,3,5888.333333333333,7994,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,7393.966386554622,9249,0.12605042016806722,0.0,0.12605042016806722,0.09243697478991597,1,4468,0.3333333333333333,0.09090909090909091,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,11907,2,68,13,35,20,17,20,31,19,12,0.57,2,2,2,2,0,2,2,2,2,1,0,1,1,1,2,1,0,0,0,1,5,3,75.43859649122807,1,0.17067533841074284,0.22771518034354934,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1,4755,137,0,3,5534.0,6938,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,6522.151260504202,7924,0.12605042016806722,0.0,0.12605042016806722,0.09243697478991597,1,4556,0.3333333333333333,0.09090909090909091,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,11906,2,77,12,44,21,25,21,40,20,20,0.48,1,1,1,1,0,2,2,2,2,1,0,0,2,2,2,2,0,0,0,2,8,3,60.83916083916085,0,0.17067533841074284,0.22771518034354934,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1,4579,137,0,3,5491.666666666667,7022,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,6551.420168067227,8436,0.12605042016806722,0.0,0.12605042016806722,0.09243697478991597,1,4548,0.3333333333333333,0.09090909090909091,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,11905,2,223,40,158,52,126,25,145,50,95,0.16,2,2,2,2,0,2,2,2,2,1,0,1,1,1,5,1,0,0,0,1,12,3,68.24925816023739,0,0.17067533841074284,0.22771518034354934,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1,4765,137,0,3,6046.666666666667,8596,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,7847.243697478992,10691,0.12605042016806722,0.0,0.12605042016806722,0.09243697478991597,1,4251,0.3333333333333333,0.09090909090909091,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,4008,4,102,20,45,26,21,37,34,22,12,0.82,2,2,2,1,1,5,5,5,4,1,2,0,4,2,0,4,0,0,0,4,6,4,56.98924731182796,1,3.4210813114577276,2.8373147172211324,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,2629,137,-1,-1,2544.5,2629,0.0,0.0,0.0,0.0,2522.3949579831933,2899,0.0,0.0,0.0,0.0,0,2350,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,4009,3,65,13,30,19,12,23,25,18,7,0.77,1,1,1,1,0,3,3,3,3,1,0,0,3,3,1,3,0,0,0,3,4,3,56.79012345679012,0,3.4210813114577276,5.811779965973748,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,36,137,-1,-1,33.666666666666664,53,0.0,0.0,0.0,0.0,38.1764705882353,68,0.0,0.0,0.0,0.0,0,29,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,4010,6,95,21,52,31,22,22,37,25,12,0.42,2,2,2,1,1,7,7,7,6,1,2,0,6,4,2,6,0,1,0,5,7,5,57.879656160458445,2,3.4210813114577276,2.7672764175111073,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,1858,137,-1,-1,1885.0,2000,0.0,0.0,0.0,0.0,1862.1008403361345,2192,0.0,0.0,0.0,0.0,0,1756,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,4508,8,205,56,127,45,86,22,92,36,56,0.17,2,2,2,1,1,9,9,9,8,1,2,0,8,6,1,8,0,0,0,8,7,3,72.97297297297297,1,0.3301433489330849,3.1335235381233524,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,2697,137,-1,-1,2827.1666666666665,3050,0.0,0.0,0.0,0.0,2761.201680672269,3345,0.0,0.0,0.0,0.0,0,2643,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,4509,19,460,107,316,112,216,38,229,91,138,0.12,4,4,4,1,1,25,25,25,19,2,2,1,19,17,3,19,0,4,0,15,16,8,71.97986577181209,5,0.3301433489330849,1.828970659847237,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,2659,137,-1,-1,2821.1666666666665,2903,0.0,0.0,0.0,0.0,2744.3025210084033,3320,0.0,0.0,0.0,0.0,0,2685,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,4549,1,41,8,9,6,2,24,7,6,1,2.67,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,10,6,60.0,1,0.3301433489330849,2.22017622417743,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,400,137,-1,-1,415.8333333333333,464,0.0,0.0,0.0,0.0,426.6131386861314,739,0.0,0.0,0.0,0.0,0,429,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,4909,1,40,6,10,6,3,24,8,6,2,2.4,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,5,4,87.5,2,0.3301433489330849,3.098740666091962,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,426,137,-1,-1,460.3333333333333,486,0.0,0.0,0.0,0.0,447.7647058823529,527,0.0,0.0,0.0,0.0,0,471,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,5025,4,56,11,21,11,8,24,16,11,5,1.14,1,1,1,1,0,4,4,4,4,1,0,0,4,4,0,4,0,0,0,4,4,3,93.54838709677419,1,0.3301433489330849,3.1335235381233524,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,160,137,-1,-1,144.66666666666666,180,0.0,0.0,0.0,0.0,143.87394957983193,192,0.0,0.0,0.0,0.0,0,142,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,5053,6,103,25,54,34,24,24,38,27,11,0.44,2,2,2,1,1,7,7,7,6,2,0,0,6,6,0,6,0,0,0,6,4,4,79.38931297709924,2,0.3301433489330849,2.1996056804045425,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,556,137,-1,-1,566.8333333333334,625,0.0,0.0,0.0,0.0,640.7591240875912,1147,0.0,0.0,0.0,0.0,0,544,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,5416,3,54,10,18,12,7,26,12,10,2,1.44,1,1,1,1,0,3,3,3,3,1,0,0,3,3,0,3,0,0,0,3,4,3,93.33333333333333,1,0.3301433489330849,3.1335235381233524,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,43,137,-1,-1,40.166666666666664,47,0.0,0.0,0.0,0.0,35.924369747899156,60,0.0,0.0,0.0,0.0,0,37,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704862536,11096,3,76,9,47,27,28,20,40,24,16,0.43,1,1,1,1,0,3,3,3,3,1,0,0,3,3,0,3,0,0,0,3,5,3,84.6938775510204,0,11.264019927134578,0.6625143566758259,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0,111,137,-1,-1,106.66666666666667,115,0.0,0.0,0.0,0.0,112.26890756302521,210,0.0,0.0,0.0,0.0,0,95,-1.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
